OBJECTID;X;Y;org_name;Name;addrln1;city;post_id;zip;latitude;longitude;POINT_X;POINT_Y
157211191;-118.468689354992691;33.426415967682374;US Geological Survey (USGS);Upper Buffalo Corral Reservoir;;;25082;;33.426416;-118.4686893;6418637.18622738;1613967.5518699
157211197;-118.410357456228027;34.119451966405443;US Geological Survey (USGS);Upper Franklin Canyon Reservoir;;;25088;;34.119452;-118.4103574;6437468.28307955;1866104.77659707
157211198;-118.454803355674912;34.119173866834608;US Geological Survey (USGS);Upper Stone Canyon Reservoir;;;25089;;34.1191739;-118.4548033;6424015.56195356;1866061.46434772
157211199;-118.491473856398727;34.303334166609005;US Geological Survey (USGS);Upper Van Norman Lake;;;25090;;34.3033342;-118.4914738;6413244.3147953;1933132.19437923
157211201;-118.351184955887305;33.353084068136496;US Geological Survey (USGS);Wrigley Reservoir;;;25093;;33.3530841;-118.3511849;6454403.40012789;1587131.94445197
157211203;-118.271741856568326;34.110564766953054;US Geological Survey (USGS);Powena Reservoir;;;25095;;34.1105648;-118.2717418;6479413.91473931;1862728.22363889
157211204;-117.961453557567779;34.126118566818526;US Geological Survey (USGS);Santa Fe Flood Control Basin;;;25096;;34.1261186;-117.9614535;6573336.22000456;1868279.59344165
157211209;-117.80867035677926;34.090287266905435;US Geological Survey (USGS);Puddingstone Reservoir;;;25102;;34.0902873;-117.8086703;6619600.02970771;1855292.81429714
157211214;-118.61536535582691;34.49971506551374;US Geological Survey (USGS);Castaic Lagoon;;;25108;;34.4997151;-118.6153653;6376266.78540406;2004803.83909339
157211215;-118.45313635562124;34.10584096664482;US Geological Survey (USGS);Stone Canyon Reservoir;;;25110;;34.105841;-118.4531363;6424498.23421656;1861207.14466006
157211218;-118.481745355417431;33.438360168168849;US Geological Survey (USGS);Summit Reservoir;;;25113;;33.4383602;-118.4817453;6414673.6603618;1618333.44766565
157211219;-118.732865855033552;34.098339466653229;US Geological Survey (USGS);Contury Reservoir;;;25114;;34.0983395;-118.7328658;6339800.64967506;1858976.84006555
157211220;-118.750922054941796;34.105283766616949;US Geological Survey (USGS);Malibu Lake;;;25115;;34.1052838;-118.750922;6334353.24882448;1861544.27620365
157211221;-118.698697555509042;34.064729166281779;US Geological Survey (USGS);Malibu Reservoir;;;25116;;34.0647292;-118.6986975;6350059.65802839;1846672.04840223
157211222;-118.188407056317558;34.293334366686345;US Geological Survey (USGS);Big Tujunga Reservoir;;;25118;;34.2933344;-118.188407;6504764.04251663;1929183.55627914
157211224;-117.808948357752485;34.170006766710067;US Geological Survey (USGS);Big Dalton Reservoir;;;25120;;34.1700068;-117.8089483;6619460.71502572;1884303.99840064
157211225;-118.527585156395887;34.481660366080447;US Geological Survey (USGS);Dry Canyon Reservoir;;;25122;;34.4816604;-118.5275851;6402679.35003288;1998083.05857173
157211229;-118.022013656942477;34.485827265972084;US Geological Survey (USGS);Little Rock Reservoir;;;25126;;34.4858273;-118.0220136;6555036.69033071;1999182.96910156
157211233;-118.112572457583397;34.55054666602026;US Geological Survey (USGS);Una Lake;;;25137;;34.5505467;-118.1125724;6527773.87084071;2022754.12044998
157211239;-117.772835857348838;34.154729667414287;US Geological Survey (USGS);San Dimas Reservoir;;;25149;;34.1547297;-117.7728358;6630396.77419031;1878767.12331957
157211240;-117.860339056878018;34.206394166813325;US Geological Survey (USGS);San Gabriel Reservoir;;;25150;;34.2063942;-117.860339;6603897.38066688;1897520.44572097
157211244;-117.866728057430464;34.18833906659183;US Geological Survey (USGS);Morris Reservoir;;;25156;;34.1883391;-117.866728;6601974.35432921;1890947.25151831
157211248;-117.692279458363288;34.366111567237652;US Geological Survey (USGS);Pacific Crest Reservoir;;;25161;;34.3661116;-117.6922794;6654532.80564256;1955757.3722259
157211251;-118.393414655972819;34.341665866581934;US Geological Survey (USGS);Pacoima Reservoir;;;25165;;34.3416659;-118.3934146;6442912.80401464;1946951.36162272
157211253;-118.126183957476954;34.553879766450393;US Geological Survey (USGS);Lake Palmdale;;;25167;;34.5538798;-118.1261839;6523676.86427097;2023971.98382789
157211255;-118.154515956925081;34.161117667113167;US Geological Survey (USGS);Sunset Reservoir;;;25169;;34.1611177;-118.1545159;6514926.50874022;1881050.09480348
157211256;-118.445077655684941;33.355306467920784;US Geological Survey (USGS);Mcgee Lake;;;25171;;33.3553065;-118.4450776;6425728.28851497;1588054.38847323
157211270;-118.293404555615282;33.714185767259671;US Geological Survey (USGS);Gaffey Pool;;;25188;;33.7141858;-118.2934045;6472435.56353855;1718495.56295781
157211272;-118.342573555865911;33.845293467219065;US Geological Survey (USGS);Dominguez Reservoir;;;25190;;33.8452935;-118.3425735;6457644.18236022;1766256.40575615
157211275;-118.410913055567562;34.120007566731147;US Geological Survey (USGS);Upper Franklin Canyon Reservoir;;;25193;;34.1200076;-118.410913;6437300.94844048;1866307.65512832
157211279;-118.044233656176829;33.99667906684342;US Geological Survey (USGS);Hoover Reservoir;;;25197;;33.9966791;-118.0442336;6548262.53721239;1821174.76442315
157211282;-118.479251155669402;34.285001566560055;US Geological Survey (USGS);Lower Van Norman Lake;;;25200;;34.2850016;-118.4792511;6416903.75629531;1926442.87508073
157211283;-118.475913555539677;34.043898266505408;US Geological Survey (USGS);Mount Olivet Reservoir;;;25201;;34.0438983;-118.4759135;6417496.50937489;1838697.1299689
157211284;-118.486195855889932;34.292223466276049;US Geological Survey (USGS);Van Norman Bypass Reservoir;;;25202;;34.2922235;-118.4861958;6414818.71092471;1929081.10077539
157211285;-118.090624756611263;34.169172766915388;US Geological Survey (USGS);Eaton Canyon Reservoir;;;25203;;34.1691728;-118.0906247;6534257.37296556;1883957.92297731
157211286;-118.053678956989714;34.14167366688671;US Geological Survey (USGS);Baldwin Lake;;;25204;;34.1416737;-118.0536789;6545427.71709463;1873942.47909747
157211287;-118.787591255081765;34.147783266710832;US Geological Survey (USGS);Lake Lindero;;;25205;;34.1477833;-118.7875912;6323374.25273788;1877095.10501006
157211288;-118.179516556808991;34.119730667147692;US Geological Survey (USGS);Highland Reservoir;;;25206;;34.1197307;-118.1795165;6507336.49045572;1866001.19675173
157211289;-118.260630056650129;34.072788767210717;US Geological Survey (USGS);Echo Lake;;;25207;;34.0727888;-118.26063;6482741.81097063;1848971.96440606
157211290;-118.131737056519597;34.101397866498672;US Geological Survey (USGS);Garfield Reservoirs;;;25208;;34.1013979;-118.131737;6521789.04619622;1859307.16584848
157211291;-118.628699056496714;34.558045765790197;US Geological Survey (USGS);Castaic Lake;;;25211;;34.5580458;-118.628699;6372382.29546964;2026056.20702164
157211294;-118.823888954697395;34.135277766631134;US Geological Survey (USGS);Westlake Lake;;;25214;;34.1352778;-118.8238889;6312354.8453148;1872632.31078605
157211295;-118.249444456393533;34.168611066260219;US Geological Survey (USGS);Diederich Street Reservoir;;;25215;;34.1686111;-118.2494444;6486215.75809097;1883834.77460156
157211296;-118.281944456904185;34.179166666292765;US Geological Survey (USGS);Western Reservoir;;;25216;;34.1791667;-118.2819444;6476395.61467355;1887702.11922906
157211297;-118.175277856996459;34.121388866676931;US Geological Survey (USGS);Garvanza Reservoir;;;25217;;34.1213889;-118.1752778;6508620.4586883;1866602.3812449
157211298;-118.335355156470484;34.12611906671787;US Geological Survey (USGS);Hollywood Reservoir;;;25219;;34.1261191;-118.3353551;6460177.07854113;1868446.83917014
157211301;-118.264797156035115;34.10223176703952;US Geological Survey (USGS);Ivanhoe Reservoir;;;25223;;34.1022318;-118.2647971;6481508.08640397;1859690.08962332
157211305;-118.082846156556357;34.020011967489808;US Geological Survey (USGS);Whittier Narrows Reservoir;;;25227;;34.020012;-118.0828461;6536565.57471398;1829673.47610022
157211068;-117.830341658172273;34.605546366035874;US Geological Survey (USGS);Lovejoy Springs;;;24943;;34.6055464;-117.8303416;6612722.01918556;2042794.02328348
157211069;-118.288411256806555;34.559434465700001;US Geological Survey (USGS);Fryingpan Springs;;;24945;;34.5594345;-118.2884112;6474836.7860983;2026094.20104015
157211072;-118.395358156272863;34.694428765460415;US Geological Survey (USGS);Indian Spring;;;24948;;34.6944288;-118.3953581;6442831.07386313;2075331.50610864
157211073;-118.339245956229448;34.574156166208247;US Geological Survey (USGS);Big Oak Spring;;;24950;;34.5741562;-118.3392459;6459549.84127855;2031499.55046564
157211074;-118.504250755995571;34.594710865562874;US Geological Survey (USGS);Ruby Spring;;;24952;;34.5947109;-118.5042507;6409917.64100248;2039188.24440581
157211075;-118.398136357100228;34.627764965679617;US Geological Survey (USGS);Craig Spring;;;24953;;34.627765;-118.3981363;6441899.89560738;2051074.08218265
157211076;-117.709226458373621;34.612768766060917;US Geological Survey (USGS);Moody Springs;;;24954;;34.6127688;-117.7092264;6649158.96140338;2045505.90926389
157211077;-118.716201455551598;34.589988665291813;US Geological Survey (USGS);Fisher Spring;;;24955;;34.5899887;-118.7162014;6346120.41295414;2037856.98886622
157211078;-118.758424856056635;34.629431265502369;US Geological Survey (USGS);Royball Spring;;;24956;;34.6294313;-118.7584248;6333521.28329681;2052304.01541831
157211079;-118.638421355734934;34.618043065953046;US Geological Survey (USGS);Cienaga Spring;;;24958;;34.6180431;-118.6384213;6369593.83287072;2047908.79126914
157211080;-118.423137056683302;34.652208365552781;US Geological Survey (USGS);Clear Spring;;;24959;;34.6522084;-118.423137;6434416.48275273;2060000.37174472
157211084;-118.462026956305294;34.69942836586246;US Geological Survey (USGS);Troedel Spring;;;24964;;34.6994284;-118.4620269;6422799.83767897;2077236.46325673
157211085;-118.417858856532931;34.709983565986853;US Geological Survey (USGS);Mud Spring;;;24965;;34.7099836;-118.4178588;6436091.24121422;2081019.69683197
157211088;-118.72397945586394;34.598877165422984;US Geological Survey (USGS);Oak Flat Spring;;;24969;;34.5988772;-118.7239794;6343802.86345538;2041108.43282264
157211092;-118.353413156762542;34.566378765810775;US Geological Survey (USGS);Willow Spring;;;24973;;34.5663788;-118.3534131;6455275.2681348;2028683.86941722
157211095;-118.790926255969396;34.642208465135354;US Geological Survey (USGS);Beartrap Spring;;;24976;;34.6422085;-118.7909262;6323781.0114388;2057029.20347448
157211096;-118.48008345651003;34.592766565552509;US Geological Survey (USGS);Plum Spring;;;24977;;34.5927666;-118.4800834;6417187.27836606;2038445.05954048
157211099;-118.447860156073176;34.599432865573696;US Geological Survey (USGS);Aqueduct Spring;;;24980;;34.5994329;-118.4478601;6426895.75369972;2040826.3142924
157211103;-118.738702056030689;34.625542665296763;US Geological Survey (USGS);Quarry Spring;;;24984;;34.6255427;-118.738702;6339443.77965389;2050844.70075165
157211112;-118.315634256552656;34.570545265978986;US Geological Survey (USGS);Bear Spring;;;24993;;34.5705453;-118.3156342;6466653.33166473;2030162.30576481
157211116;-118.366191256573728;34.569711865473252;US Geological Survey (USGS);Artesian Spring;;;25000;;34.5697119;-118.3661912;6451432.85554406;2029910.62975898
157211118;-118.341746156194674;34.334999466262929;US Geological Survey (USGS);Barrel Spring;;;25002;;34.3349995;-118.3417461;6458501.32697138;1944468.31081456
157211119;-118.070626557350622;34.533602966501391;US Geological Survey (USGS);Barrel Springs;;;25003;;34.533603;-118.0706265;6540399.78128439;2016576.39166373
157211123;-118.182018457317369;34.375831066323094;US Geological Survey (USGS);Deer Spring;;;25009;;34.3758311;-118.1820184;6506748.01033346;1959202.06317115
157211125;-118.000622157328891;34.300000866413612;US Geological Survey (USGS);Doe Spring;;;25011;;34.3000009;-118.0006221;6561482.44023447;1931556.29005073
157211129;-117.809505358137557;34.345278567093949;US Geological Survey (USGS);Lily Spring;;;25015;;34.3452786;-117.8095053;6619171.34585381;1948088.18382414
157211130;-117.771449157694221;34.381110866482544;US Geological Survey (USGS);Icy Springs;;;25016;;34.3811109;-117.7714491;6630628.98074688;1961152.1626174
157211133;-117.829228157992986;34.345278366795924;US Geological Survey (USGS);Little Jimmy Spring;;;25019;;34.3452784;-117.8292281;6613218.00441405;1948077.41219215
157211139;-118.334801456112316;34.335832666299893;US Geological Survey (USGS);Indian Springs;;;25026;;34.3358327;-118.3348014;6460598.84967922;1944764.4709834
157211142;-117.827005757421531;34.329723366491628;US Geological Survey (USGS);Alexander Spring;;;25029;;34.3297234;-117.8270057;6613898.58048072;1942417.8083539
157211146;-117.887005657379945;33.975845967643146;US Geological Survey (USGS);Alvarado Hot Springs;;;25034;;33.975846;-117.8870056;6595928.95270614;1813609.47345139
157211147;-117.83061705743954;34.337223066356955;US Geological Survey (USGS);Big Cienega;;;25035;;34.3372231;-117.830617;6612803.70406155;1945145.23006439
157211152;-117.90811965772599;34.341944466555212;US Geological Survey (USGS);Buckhorn Spring;;;25041;;34.3419445;-117.9081196;6589405.63898113;1946833.02918223
157211160;-117.85200665699584;34.33805626653055;US Geological Survey (USGS);Snow Spring;;;25049;;34.3380563;-117.8520066;6606346.16513939;1945438.25277232
157211161;-118.322856456036035;34.29222336665368;US Geological Survey (USGS);Fascination Spring;;;25050;;34.2922234;-118.3228564;6464153.87800223;1928882.5184954
157211163;-118.629533155280868;34.278057765939323;US Geological Survey (USGS);Hialeah Springs;;;25053;;34.2780578;-118.6295331;6371493.02362613;1924166.32025065
157211165;-117.757003957588708;34.367500366415022;US Geological Survey (USGS);Lamel Spring;;;25055;;34.3675004;-117.7570039;6634999.37030005;1956209.27355306
157211166;-117.843673257467998;34.356111166601615;US Geological Survey (USGS);Cortelyou Spring;;;25056;;34.3561112;-117.8436732;6608851.60796313;1952012.57590973
157211172;-118.566750655525965;34.10667356622757;US Geological Survey (USGS);Eagle Spring;;;25062;;34.1066736;-118.5667506;6390107.28232931;1861684.61942689
157211181;-117.84033915759413;34.301946467083567;US Geological Survey (USGS);La Cienega Spring;;;25071;;34.3019465;-117.8403391;6609889.18889321;1932302.62746881
157211183;-118.44674975591272;34.35833186664977;US Geological Survey (USGS);Los Pinetos Spring;;;25073;;34.3583319;-118.4467497;6426839.93819456;1953083.66235022
157211188;-118.319800856402907;34.290001266851242;US Geological Survey (USGS);Goldenrod Spring;;;25079;;34.2900013;-118.3198008;6465074.22393055;1928070.90922622
157211192;-118.271188156838377;34.340276966605074;US Geological Survey (USGS);Yerba Buena Spring;;;25083;;34.340277;-118.2711881;6479807.05306064;1946323.94358623
157211193;-118.367018855326606;33.384750067875942;US Geological Survey (USGS);Torqua Spring;;;25084;;33.3847501;-118.3670188;6449609.1495458;1598674.21040939
157211195;-117.847562457529051;34.366944066409246;US Geological Survey (USGS);Reed Spring;;;25086;;34.3669441;-117.8475624;6607671.82324922;1955953.06999722
157211202;-117.950065557381023;34.347221767028792;US Geological Survey (USGS);Winston Spring;;;25094;;34.3472218;-117.9500655;6576742.76076363;1948744.60639581
157211206;-118.325634356763331;34.308056066649293;US Geological Survey (USGS);Oak Spring;;;25099;;34.3080561;-118.3256343;6463333.50169022;1934647.00729448
157211207;-117.887285857484713;34.359721766647105;US Geological Survey (USGS);Rattlesnake Spring;;;25100;;34.3597218;-117.8872858;6595687.34032847;1953308.92567922
157211210;-118.279522056370709;34.400274466213943;US Geological Survey (USGS);Quail Spring;;;25103;;34.4002745;-118.279522;6477352.03041163;1968165.00981215
157211217;-117.986455757167263;34.366665266558137;US Geological Survey (USGS);Sulphur Spring;;;25112;;34.3666653;-117.9864557;6565757.63739271;1955817.00104365
157211223;-117.814226257016742;34.15834046674086;US Geological Survey (USGS);Big Cienega Spring;;;25119;;34.1583405;-117.8142262;6617872.07515839;1880055.43439123
157211226;-118.110348957158038;34.355554266659603;US Geological Survey (USGS);Baughman Spring;;;25123;;34.3555543;-118.1103489;6528365.48481497;1951791.49761173
157211231;-118.074236857410355;34.395552866857919;US Geological Survey (USGS);Aliso Spring;;;25128;;34.3955529;-118.0742368;6539275.36785081;1966337.76018581
157211232;-117.667278257745977;34.32278006664793;US Geological Survey (USGS);Columbine Spring;;;25136;;34.3227801;-117.6672782;6662129.72286339;1940012.33580264
157211236;-118.028401757456805;34.379720166122034;US Geological Survey (USGS);Fountainhead Spring;;;25145;;34.3797202;-118.0284017;6553100.77622356;1960568.8685084
157211237;-117.698945157724197;34.217505966889121;US Geological Survey (USGS);Fallen Leaf Spring;;;25146;;34.217506;-117.6989451;6652683.24503721;1901671.19234073
157211238;-117.870617257497855;34.227782266498579;US Geological Survey (USGS);Fern Springs;;;25147;;34.2277823;-117.8706172;6600779.70875263;1905299.79597589
157211241;-118.377858456162897;34.523880566150915;US Geological Survey (USGS);Whisky Spring;;;25151;;34.5238806;-118.3778584;6447857.90304831;2013244.62240864
157211247;-117.819783457461142;34.345278467158614;US Geological Survey (USGS);White Fir Spring;;;25159;;34.3452785;-117.8197834;6616068.89438155;1948082.42628972
157211249;-118.109516357325447;34.445828466012728;US Geological Survey (USGS);Kentucky Springs;;;25163;;34.4458285;-118.1095163;6528652.56724605;1984643.79837681
157211257;-117.885618957546569;34.350833266989547;US Geological Survey (USGS);Cedar Spring;;;25174;;34.3508333;-117.8856189;6596194.08964305;1950074.80025773
157211258;-117.898953157526748;34.382776466579756;US Geological Survey (USGS);Moss Spring;;;25175;;34.3827765;-117.8989531;6592157.72894938;1961695.23174123
157211269;-118.037013257497463;34.385830966564562;US Geological Survey (USGS);Sheep Camp Spring;;;25187;;34.385831;-118.0370132;6550503.27715348;1962793.55434772
157211292;-118.202019357164659;34.399996766421246;US Geological Survey (USGS);Magnetic Springs;;;25212;;34.3999968;-118.2020193;6500730.61226331;1968007.95074306
157211293;-117.687556057446628;34.22278366719295;US Geological Survey (USGS);Forked Spruce Spring;;;25213;;34.2227837;-117.687556;6656120.34118138;1903602.34103748
157211300;-117.835617357186592;34.348333666710673;US Geological Survey (USGS);Windy Spring;;;25222;;34.3483337;-117.8356173;6611287.60112263;1949186.07729764
157211306;-118.353410156640095;34.044177666573333;US Geological Survey (USGS);Ballona Creek;;;25228;;34.0441777;-118.3534101;6454608.0175008;1838645.71504548
157211307;-117.870896457310835;34.362221866635316;US Geological Survey (USGS);Bear Creek;;;25229;;34.3622219;-117.8708964;6600632.4715143;1954224.70960881
157211308;-117.758112757112741;34.036678067664354;US Geological Survey (USGS);Chino Creek;;;25230;;34.0366781;-117.7581127;6634954.49046855;1835816.43789564
157211309;-118.012843956309567;34.044454767179772;US Geological Survey (USGS);Avocado Creek;;;25231;;34.0444548;-118.0128439;6557779.39350672;1838558.59940606
157211310;-118.011666757251021;33.979722167193145;US Geological Survey (USGS);Bacon Creek;;;25232;;33.9797222;-118.0116667;6558133.28157847;1815001.05170497
157211311;-118.602309156262891;34.195282365944649;US Geological Survey (USGS);Bell Creek;;;25233;;34.1952824;-118.6023091;6379536.59120038;1893992.99870764
157211312;-118.311745056049617;34.322499866309357;US Geological Survey (USGS);Center Creek;;;25234;;34.3224999;-118.311745;6467544.15665472;1939890.05225456
157211313;-118.39896935651312;34.184172066230666;US Geological Survey (USGS);Central Branch Tujunga Wash;;;25235;;34.1841721;-118.3989693;6441008.56176014;1889643.54185539
157211314;-118.258408956576076;34.195005366423608;US Geological Survey (USGS);Deer Creek;;;25236;;34.1950054;-118.2584089;6483528.7805253;1893446.95682073
157211315;-118.079722256726939;34.232499966803964;US Geological Survey (USGS);Deer Park Branch;;;25237;;34.2325;-118.0797222;6537573.53299989;1907001.0346994
157211316;-117.983055657213768;33.965277767237041;US Geological Survey (USGS);Arroyo Jalisco;;;25238;;33.9652778;-117.9830556;6566808.32984513;1809744.65670598
157211317;-117.975619756944496;33.971679167642236;US Geological Survey (USGS);Arroyo Pescadero;;;25239;;33.9716792;-117.9756197;6569062.53038922;1812074.72619282
157211318;-117.97722225675669;33.965555567291361;US Geological Survey (USGS);Arroyo Salinas;;;25240;;33.9655556;-117.9772222;6568577.15143871;1809846.10368156
157211319;-117.975619657107401;33.968068167310129;US Geological Survey (USGS);Arroyo San Miguel;;;25241;;33.9680682;-117.9756196;6569062.87946989;1810760.60644573
157211320;-118.553888956006048;34.119722166983181;US Geological Survey (USGS);Garapito Creek;;;25242;;34.1197222;-118.5538889;6394026.81878155;1866411.47250597
157211321;-118.5278624560965;34.185560466638961;US Geological Survey (USGS);Caballero Creek;;;25243;;34.1855605;-118.5278624;6402029.91169922;1890328.51489489
157211322;-118.562864555744966;34.321944666187143;US Geological Survey (USGS);Limekiln Canyon Wash;;;25244;;34.3219447;-118.5628645;6391722.32535905;1940017.86859998
157211323;-118.626754555458348;34.214448566746846;US Geological Survey (USGS);Dayton Creek;;;25245;;34.2144486;-118.6267545;6372188.07079247;1901012.98269914
157211324;-117.745612657279011;34.121953067623195;US Geological Survey (USGS);Live Oak Wash;;;25246;;34.1219531;-117.7456126;6638663.07524297;1866858.88434081
157211325;-118.058957056414854;34.15667306653576;US Geological Survey (USGS);Arcadia Wash;;;25247;;34.1566731;-118.058957;6543833.8272378;1879401.92848039
157211326;-117.977564057225536;33.958901566908359;US Geological Survey (USGS);Leffingwell Creek;;;25248;;33.9589016;-117.977564;6568474.04928271;1807424.5468449
157211327;-117.873888956703141;34.042222166893382;US Geological Survey (USGS);Lemon Creek;;;25249;;34.0422222;-117.8738889;6599875.47827764;1837769.83261089
157211328;-117.827777857112267;34.343333266376412;US Geological Survey (USGS);Cedar Creek;;;25250;;34.3433333;-117.8277778;6613656.99172506;1947370.30107357
157211329;-118.526474855541181;34.306667466194504;US Geological Survey (USGS);Bull Creek;;;25251;;34.3066675;-118.5264748;6402680.39432214;1934398.75057314
157211330;-117.854783057199271;34.095564667020753;US Geological Survey (USGS);Charter Oak Creek;;;25252;;34.0955647;-117.854783;6605635.52909347;1857189.98373115
157211331;-118.631477356080637;34.227503866119356;US Geological Survey (USGS);Chatsworth Creek;;;25253;;34.2275039;-118.6314773;6370790.12575372;1905772.88459665
157211332;-118.545919656020487;34.323055766200341;US Geological Survey (USGS);Aliso Canyon Wash;;;25254;;34.3230558;-118.5459196;6396840.7137443;1940393.99481623
157211333;-118.588698656106459;34.326944465726427;US Geological Survey (USGS);Browns Canyon Wash;;;25255;;34.3269445;-118.5886986;6383932.87243405;1941882.03908423
157211334;-118.048401256941517;34.246113966671281;US Geological Survey (USGS);Rush Creek;;;25256;;34.246114;-118.0484012;6547042.98715806;1911949.38208614
157211335;-118.062008756264362;33.834459867805876;US Geological Survey (USGS);Moody Creek;;;25257;;33.8344599;-118.0620087;6542838.25278538;1762142.32737014
157211336;-118.515277856567295;34.684444365880026;US Geological Survey (USGS);Fish Creek;;;25258;;34.6844444;-118.5152778;6406766.50261971;2071861.20300989
157211337;-118.396470355892006;34.33472166668183;US Geological Survey (USGS);Pacoima Wash;;;25259;;34.3347217;-118.3964703;6441980.43678489;1944427.87946498
157211338;-118.100624956610019;34.128618766604191;US Geological Survey (USGS);Rubio Wash;;;25260;;34.1286188;-118.1006249;6531217.65233897;1869202.46593973
157211339;-117.95867425656543;33.946957367395761;US Geological Survey (USGS);Coyote Creek;;;25261;;33.9469574;-117.9586742;6574204.17004031;1803079.61065289
157211340;-118.063055656825256;34.036111067301412;US Geological Survey (USGS);Mission Creek;;;25262;;34.0361111;-118.0630556;6542566.34027147;1835527.90566431
157211341;-117.864230757237905;34.461662766748582;US Geological Survey (USGS);Pallett Creek;;;25263;;34.4616628;-117.8642307;6602595.22841555;1990415.89378798
157211342;-118.073888956819658;34.368888866242592;US Geological Survey (USGS);Monte Cristo Creek;;;25264;;34.3688889;-118.0738889;6539373.18622471;1956634.13064298
157211343;-118.258965756420253;34.605265965825453;US Geological Survey (USGS);Rogers Creek;;;25265;;34.605266;-118.2589657;6483745.05338672;2042749.26877981
157211344;-118.021177757076771;34.097508467186998;US Geological Survey (USGS);Rio Hondo;;;25266;;34.0975085;-118.0211777;6555258.81587072;1857866.28355965
157211345;-117.941451956732891;33.971956967132137;US Geological Survey (USGS);La Mirada Creek;;;25267;;33.971957;-117.9414519;6579422.27837047;1812180.09737314
157211346;-117.848888957500719;34.316111066731061;US Geological Survey (USGS);Coldbrook Creek;;;25268;;34.3161111;-117.8488889;6607299.33350864;1937453.39111739
157211347;-118.104514257150228;34.190282966899495;US Geological Survey (USGS);Eaton Wash;;;25269;;34.190283;-118.1045142;6530063.94401647;1891644.38102956
157211348;-117.744783658491187;34.628323765903652;US Geological Survey (USGS);Eller Slough;;;25270;;34.6283238;-117.7447836;6638446.07862972;2051137.72411573
157211349;-118.642311255349455;34.293334866082446;US Geological Survey (USGS);Falls Creek;;;25271;;34.2933349;-118.6423112;6367668.43186589;1929750.24543448
157211350;-117.99423175671032;33.984456567137535;US Geological Survey (USGS);La Canada Verde Creek;;;25272;;33.9844566;-117.9942317;6563419.03380223;1816723.84419115
157211351;-118.602309156262891;34.195282365944649;US Geological Survey (USGS);Los Angeles River;;;25273;;34.1952824;-118.6023091;6379536.59120038;1893992.99870764
157211352;-118.273684456141368;33.938626167350492;US Geological Survey (USGS);Compton Creek;;;25274;;33.9386262;-118.2736844;6478655.52452381;1800158.13716514
157211353;-118.038888956591478;34.156944366649;US Geological Survey (USGS);East Branch Arcadia Wash;;;25275;;34.1569444;-118.0388889;6549905.14842847;1879497.70486364
157211354;-118.456111156205694;34.294444366359969;US Geological Survey (USGS);East Canyon Channel;;;25276;;34.2944444;-118.4561111;6423909.16059156;1929846.72654073
157211355;-118.884444455586333;34.102499965873982;US Geological Survey (USGS);East Fork Arroyo Sequit;;;25277;;34.1025;-118.8844444;6293925.75881347;1860860.04003932
157211356;-118.476749556234566;34.169449866706721;US Geological Survey (USGS);Encino Creek;;;25278;;34.1694499;-118.4767495;6417459.95859496;1884388.39521348
157211357;-118.265555656458446;34.345277766076478;US Geological Survey (USGS);Gold Creek;;;25279;;34.3452778;-118.2655556;6481512.13396806;1948139.28378756
157211358;-118.083958156596395;34.2075044667206;US Geological Survey (USGS);Harvard Branch;;;25280;;34.2075045;-118.0839581;6536285.59495898;1897905.76614456
157211359;-118.067777856732803;34.275277766951461;US Geological Survey (USGS);Trail Fork;;;25281;;34.2752778;-118.0677778;6541194.33710997;1922566.00127281
157211360;-117.970342757142376;34.207504466690253;US Geological Survey (USGS);Sawpit Wash;;;25282;;34.2075045;-117.9703427;6570637.21096689;1897896.48926023
157211361;-118.330000056448711;34.246388866318775;US Geological Survey (USGS);Mcdonald Creek;;;25283;;34.2463889;-118.33;6461941.45263705;1912209.60367855
157211362;-118.385358755823461;34.260280366388095;US Geological Survey (USGS);Tujunga Wash;;;25284;;34.2602804;-118.3853587;6445231.02870889;1917324.46648031
157211363;-118.019166757255789;34.37027776618438;US Geological Survey (USGS);Middle Fork Alder Creek;;;25285;;34.3702778;-118.0191667;6555886.56559947;1957131.93542165
157211364;-118.003611156948537;33.990833267533112;US Geological Survey (USGS);Worsham Creek;;;25286;;33.9908333;-118.0036111;6560575.68089314;1819044.42747648
157211365;-118.79397985533484;34.12278366636319;US Geological Survey (USGS);Potrero Valley Creek;;;25287;;34.1227837;-118.7939798;6321369.47557947;1868012.78163931
157211366;-118.571473756139142;34.137506066835527;US Geological Survey (USGS);Santa Maria Creek;;;25288;;34.1375061;-118.5714737;6388741.34313205;1872913.05038206
157211367;-118.624531955594222;34.197504566296452;US Geological Survey (USGS);South Branch Bell Creek;;;25289;;34.1975046;-118.6245319;6372821.69354098;1894842.69156206
157211368;-118.160833356926318;34.073888867065676;US Geological Survey (USGS);Luguna Channel;;;25290;;34.0738889;-118.1608333;6512964.59304464;1849308.95257723
157211369;-117.809444457472907;34.33888886638232;US Geological Survey (USGS);South Fork Iron Fork;;;25291;;34.3388889;-117.8094444;6619194.1371468;1945762.88926214
157211370;-118.051179857202243;34.318889066345825;US Geological Survey (USGS);Mule Fork;;;25292;;34.3188891;-118.0511798;6546216.74930923;1938433.99020606
157211371;-118.631477755322237;34.269446965931301;US Geological Survey (USGS);Santa Susana Pass Wash;;;25293;;34.269447;-118.6314777;6370885.89590339;1921036.43937132
